date,series_name,value
2022-01-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",439.621724973844
2022-01-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.170229389944
2022-01-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.522619355577
2022-01-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",433.86110187524
2022-01-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.129063725084
2022-01-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.397025574929
2022-01-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.260947863938
2022-01-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",451.097611934057
2022-01-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.322311332973
2022-01-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.056446269197
2022-01-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.827938326399
2022-01-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.302113528798
2022-01-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.565881806505
2022-01-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",450.19042719412
2022-01-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.23159285898
2022-01-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.520522569509
2022-01-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",441.980405297683
2022-01-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.004796673995
2022-01-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.786387633284
2022-01-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.986695655888
2022-01-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.355859910069
2022-02-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.029958106816
2022-02-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.14926152926
2022-02-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.840134014555
2022-02-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.922465344275
2022-02-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.788484419353
2022-02-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.706153089633
2022-02-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.194620766256
2022-02-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",463.5940817267
2022-02-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.406739448762
2022-02-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.239980003253
2022-02-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",454.499554708824
2022-02-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.656215252245
2022-02-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",454.045962338855
2022-02-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",454.272758523839
2022-02-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",451.778000489011
2022-02-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",454.499554708824
2022-02-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",453.819166153871
2022-02-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.821262939939
2022-02-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.963631009135
2022-02-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.413029806967
2022-03-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.503748280961
2022-03-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",465.272373495585
2022-03-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",474.911211357424
2022-03-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",474.729774409436
2022-03-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",486.704612976615
2022-03-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",461.348799495354
2022-03-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.951050292724
2022-03-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",460.124100096438
2022-03-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",460.169459333435
2022-03-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.14926152926
2022-03-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.699862731428
2022-03-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",458.150973287073
2022-03-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",461.12200331037
2022-03-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",464.886819981111
2022-03-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",461.439517969348
2022-03-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",469.105229021822
2022-03-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",467.699092674919
2022-03-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",472.688608744576
2022-03-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.292956328015
2022-03-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",463.88891676718
2022-03-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",469.468102917797
2022-03-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",471.305152016171
2022-03-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",468.878432836838
2022-04-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",464.796101507118
2022-04-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",467.268179923448
2022-04-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",472.915404929561
2022-04-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",469.490782536296
2022-04-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.837267171978
2022-04-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",471.282472397673
2022-04-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",464.274470281653
2022-04-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",462.709576605261
2022-04-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.769228316482
2022-04-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.156883268819
2022-04-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.156883268819
2022-04-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",466.156878617024
2022-04-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",470.874239264701
2022-04-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",463.344605923217
2022-04-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",465.748645484052
2022-04-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",464.047674096669
2022-04-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.918271772138
2022-04-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.623436731658
2022-04-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.510038639166
2022-04-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.064833413471
2022-04-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.450386927945
2022-05-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.450386927945
2022-05-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",431.411703077408
2022-05-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",429.733411308523
2022-05-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.772480187314
2022-05-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",427.646886406666
2022-05-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",415.4906108915
2022-05-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.108865920909
2022-05-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.879972949856
2022-05-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",409.07227885644
2022-05-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.136124139798
2022-05-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",420.480126961158
2022-05-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",426.195390822765
2022-05-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",420.230651157675
2022-05-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.251233990105
2022-05-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",429.869489019513
2022-05-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.93543108894
2022-05-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",429.121061609065
2022-05-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.251233990105
2022-05-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.517099053881
2022-05-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",425.605720741806
2022-05-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",431.842615828878
2022-05-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.93543108894
2022-06-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",428.871585805582
2022-06-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",428.871585805582
2022-06-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",428.871585805582
2022-06-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.528909713782
2022-06-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.992986014093
2022-06-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",439.621724973844
2022-06-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.809452280037
2022-06-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.591043239327
2022-06-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.387311701095
2022-06-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",420.162612302179
2022-06-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",419.890456880198
2022-06-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.995852856671
2022-06-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.814415908683
2022-06-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",402.563228347386
2022-06-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",408.233132971998
2022-06-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",395.940779745841
2022-06-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",389.091534959311
2022-06-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",375.597165700832
2022-06-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.885706635011
2022-06-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",385.644232947547
2022-06-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",383.10411949873
2022-06-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",373.986909039347
2022-07-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.762594668685
2022-07-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.506828506997
2022-07-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",354.119563234709
2022-07-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",341.350938020085
2022-07-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",355.389621870622
2022-07-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",353.348456205762
2022-07-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",345.773463627282
2022-07-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",334.320256285568
2022-07-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",329.62557525639
2022-07-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",327.312254169548
2022-07-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",317.51465897822
2022-07-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",332.029614817225
2022-07-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",330.283284192844
2022-07-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",334.342935904066
2022-07-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",328.015322343
2022-07-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",334.388295141063
2022-07-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",337.835597152826
2022-07-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",344.34464766188
2022-07-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",342.552957800503
2022-07-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",349.810439210775
2022-07-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",353.824731725058
2022-08-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",359.721429003825
2022-08-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",354.663874078672
2022-08-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",352.622708413812
2022-08-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",346.635289130223
2022-08-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",355.185505304136
2022-08-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",355.389621870622
2022-08-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.581157720698
2022-08-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.785274287184
2022-08-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",369.224189154673
2022-08-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",365.822246379907
2022-08-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",356.773078599027
2022-08-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",362.511022079134
2022-08-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",360.832730310249
2022-08-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",363.781080715047
2022-08-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",365.18721706195
2022-08-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.733624691981
2022-08-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",367.432499293296
2022-08-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.302711940511
2022-08-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",369.904577709627
2022-08-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",377.162055629129
2022-08-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",377.162055629129
2022-08-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",358.814247844506
2022-08-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",350.218668852977
2022-09-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",349.356843350036
2022-09-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",344.140531095394
2022-09-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.11156111869
2022-09-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",349.583639535021
2022-09-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",350.626901985949
2022-09-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",358.610127697401
2022-09-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",362.193507420156
2022-09-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.053236137028
2022-09-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",373.306520484393
2022-09-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",356.750398980529
2022-09-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",354.074203997713
2022-09-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",353.439174679756
2022-09-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",352.531989939818
2022-09-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",353.620611627744
2022-09-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",352.055717951351
2022-09-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",354.482437130685
2022-09-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",337.744878678833
2022-09-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",337.880956389823
2022-09-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",339.060296551742
2022-09-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",333.526469638122
2022-09-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.474435014665
2022-09-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",346.862085315207
2022-10-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",341.28289916459
2022-10-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",344.548764228366
2022-10-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.497114633164
2022-10-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",351.261931303905
2022-10-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",343.61889986993
2022-10-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.224959211182
2022-10-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",344.140531095394
2022-10-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",345.886861719774
2022-10-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.587833107158
2022-10-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",348.72181403208
2022-10-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",349.946513430996
2022-10-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",341.827210008553
2022-10-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",336.565538516914
2022-10-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",344.072492239899
2022-10-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",342.235443141525
2022-10-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.497114633164
2022-10-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",341.827210008553
2022-10-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",352.101077188348
2022-10-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",352.758786124803
2022-10-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",347.610512725656
2022-10-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",341.328258401587
2022-11-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",351.307294046609
2022-11-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",349.492921061027
2022-11-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",340.647869846634
2022-11-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",358.564768460405
2022-11-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",360.810050691751
2022-11-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.69455581319
2022-11-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.46146927
2022-11-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",365.822246379907
2022-11-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",382.877319490737
2022-11-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.568191976032
2022-11-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.432114265042
2022-11-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",377.162055629129
2022-11-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",369.904577709627
2022-11-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",365.005780113963
2022-11-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",358.360651893919
2022-11-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",362.692459027121
2022-11-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.150244969227
2022-11-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",362.442983223639
2022-11-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",366.049042564891
2022-11-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",361.331681917215
2022-11-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",364.484152525698
2022-11-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",371.855024900493
2022-12-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",372.694170784935
2022-12-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.386755028045
2022-12-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",382.83196025374
2022-12-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.999104727503
2022-12-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.02388113207
2022-12-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",387.231810106637
2022-12-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",385.122605565234
2022-12-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",379.724852519453
2022-12-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.155765270923
2022-12-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",381.697979328818
2022-12-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.246483744917
2022-12-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",373.374559339889
2022-12-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",377.887803421079
2022-12-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",376.572385548169
2022-12-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",377.706366473092
2022-12-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",378.545512357534
2022-12-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",376.867220588649
2022-12-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",376.867220588649
2022-12-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",376.867220588649
2022-12-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",383.330911860706
2022-12-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.79079458888
2022-12-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.427920692905
2023-01-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.427924489207
2023-01-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",380.563998403896
2023-01-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",372.353980223191
2023-01-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",381.924779325042
2023-01-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",379.316619386481
2023-01-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",395.623265086863
2023-01-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",397.641751133224
2023-01-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",407.643462891038
2023-01-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.476318417275
2023-01-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",413.086571330665
2023-01-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",414.832901955045
2023-01-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",413.404085989643
2023-01-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",428.009760302641
2023-01-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",416.851388001406
2023-01-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",418.756475955276
2023-01-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",423.677953169438
2023-01-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",422.203777967039
2023-01-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",419.935816117195
2023-01-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.3192728456
2023-01-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",423.904749354423
2023-01-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",418.529679770291
2023-01-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.635075746764
2023-02-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",416.170999446453
2023-02-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",413.404085989643
2023-02-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",410.954687191811
2023-02-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",403.311655757835
2023-02-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",402.109635977418
2023-02-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",408.505288393979
2023-02-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",406.123928451642
2023-02-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",403.924005457293
2023-02-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",404.241520116271
2023-02-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",405.126025237711
2023-02-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",400.340625734539
2023-02-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",403.334335376334
2023-02-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",402.381791399399
2023-02-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",408.913521526951
2023-02-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.927814001176
2023-02-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",413.721600648621
2023-02-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",410.954687191811
2023-02-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",399.478800231598
2023-02-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",396.938682959772
2023-02-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",401.157092000483
2023-03-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.249522232291
2023-03-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",403.515772324321
