date,ticker,close,volume,ret
2022-03-03,GLD,180.8000030517578,15164400,0.005953415398956663
2022-03-04,GLD,183.67999267578125,22390100,0.015929145881701023
2022-03-07,GLD,186.41000366210938,27951800,0.014862865283030269
2022-03-08,GLD,191.50999450683594,47347700,0.027358997610294145
2022-03-09,GLD,185.82000732421875,26839700,-0.029711176156992036
2022-03-10,GLD,186.39999389648438,18455200,0.0031212277978962533
2022-03-11,GLD,185.08999633789062,14824700,-0.007027884128157469
2022-03-14,GLD,182.3000030517578,13186400,-0.015073711931138378
2022-03-15,GLD,178.88999938964844,16962300,-0.01870545038411886
2022-03-16,GLD,180.00999450683594,17548100,0.006260803404375848
2022-03-17,GLD,180.88999938964844,10954100,0.004888644573449508
2022-03-18,GLD,179.3000030517578,13996500,-0.008789852082788041
2022-03-21,GLD,180.6699981689453,10582200,0.007640798069546317
2022-03-22,GLD,179.36000061035156,9621800,-0.007250775291250955
2022-03-23,GLD,181.80999755859375,12557300,0.013659661796972422
2022-03-24,GLD,183.1300048828125,10970100,0.007260367097212672
2022-03-25,GLD,182.3800048828125,7911100,-0.004095451209537915
2022-03-28,GLD,179.05999755859375,9489700,-0.018203790082975457
2022-03-29,GLD,179.13999938964844,10458900,0.00044678784846130526
2022-03-30,GLD,180.5800018310547,8361300,0.008038419372069505
2022-03-31,GLD,180.64999389648438,9844400,0.000387595883929448
2022-04-01,GLD,179.5,13034400,-0.006365867342034592
2022-04-04,GLD,180.3699951171875,7063100,0.004846769455083555
2022-04-05,GLD,179.24000549316406,10828500,-0.006264842571455875
2022-04-06,GLD,179.66000366210938,8942100,0.002343216670796844
2022-04-07,GLD,180.33999633789062,10140600,0.003784886240234764
2022-04-08,GLD,181.47000122070312,10655700,0.006265969312183373
2022-04-11,GLD,182.3699951171875,10071300,0.004959463770487282
2022-04-12,GLD,183.77000427246094,12024600,0.007676751619003053
2022-04-13,GLD,184.64999389648438,8651600,0.004788537865617837
2022-04-14,GLD,184.0399932861328,11567200,-0.003303550666205468
2022-04-18,GLD,184.61000061035156,8886700,0.0030971927027434454
2022-04-19,GLD,181.82000732421875,12585600,-0.015112904376299419
2022-04-20,GLD,182.7100067138672,7038600,0.004894947496407287
2022-04-21,GLD,182.05999755859375,9639800,-0.0035576001936850066
2022-04-22,GLD,180.2899932861328,9147000,-0.0097220932450649
2022-04-25,GLD,177.0500030517578,13073700,-0.017970993150090764
2022-04-26,GLD,177.32000732421875,9042400,0.001525017044941901
2022-04-27,GLD,175.97999572753906,8854700,-0.00755702425744631
2022-04-28,GLD,176.92999267578125,6381100,0.005398323510093839
2022-04-29,GLD,176.91000366210938,7719700,-0.00011297696546286318
2022-05-02,GLD,173.6300048828125,14318600,-0.018540493535693647
2022-05-03,GLD,174.08999633789062,7214300,0.00264926246698316
2022-05-04,GLD,175.8000030517578,10491700,0.009822544372671826
2022-05-05,GLD,175.1300048828125,12794200,-0.003811138551277793
2022-05-06,GLD,175.4199981689453,7643300,0.0016558743678838361
2022-05-09,GLD,172.8800048828125,10742400,-0.014479496708730832
2022-05-10,GLD,171.4199981689453,11010400,-0.008445202872691127
2022-05-11,GLD,172.82000732421875,9179600,0.008167128516088473
2022-05-12,GLD,170.1699981689453,11626800,-0.015333925720196762
2022-05-13,GLD,168.7899932861328,13031100,-0.00810956630229509
2022-05-16,GLD,170.39999389648438,7319300,0.009538483763206873
2022-05-17,GLD,169.3300018310547,6441100,-0.006279296383541522
2022-05-18,GLD,169.4199981689453,7472900,0.0005314848929158789
2022-05-19,GLD,171.91000366210938,10580300,0.014697234801531733
2022-05-20,GLD,172.02999877929688,6578100,0.0006980112537449124
2022-05-23,GLD,172.8300018310547,5518500,0.004650369455528214
2022-05-24,GLD,174.1300048828125,6794000,0.007521859850632806
2022-05-25,GLD,173.0800018310547,4595900,-0.006029994959596108
2022-05-26,GLD,172.75999450683594,6467000,-0.0018488983177334939
2022-05-27,GLD,172.85000610351562,3847900,0.00052102106703944
2022-05-31,GLD,171.13999938964844,6244000,-0.009893009276743081
2022-06-01,GLD,172.22999572753906,6946500,0.006369033199590923
2022-06-02,GLD,174.35000610351562,5623100,0.012309182073779512
2022-06-03,GLD,172.5800018310547,5519400,-0.010152017266979896
2022-06-06,GLD,171.82000732421875,3766000,-0.0044037229040009285
2022-06-07,GLD,172.94000244140625,3860000,0.006518420844169315
2022-06-08,GLD,172.77999877929688,5140800,-0.0009251975242893229
2022-06-09,GLD,172.22999572753906,4701100,-0.0031832564859568535
2022-06-10,GLD,174.5399932861328,16856100,0.013412283666592417
2022-06-13,GLD,169.92999267578125,13265200,-0.026412288230091452
2022-06-14,GLD,168.57000732421875,7347900,-0.008003209616781914
2022-06-15,GLD,170.77000427246094,9000300,0.013050939388113303
2022-06-16,GLD,172.69000244140625,8823600,0.011243181594596585
2022-06-17,GLD,171.27000427246094,7407200,-0.008222816311715064
2022-06-21,GLD,170.6300048828125,5608500,-0.0037367862070599722
2022-06-22,GLD,171.30999755859375,6558700,0.003985188163408093
2022-06-23,GLD,170.25999450683594,6535300,-0.006129257292171064
2022-06-24,GLD,170.08999633789062,6143100,-0.0009984622015154487
2022-06-27,GLD,169.89999389648438,5719700,-0.0011170700540719114
2022-06-28,GLD,169.6199951171875,2982700,-0.0016480211262837052
2022-06-29,GLD,169.49000549316406,4785600,-0.0007663579045243951
2022-06-30,GLD,168.4600067138672,9144400,-0.006077047294322124
2022-07-01,GLD,168.32000732421875,11380300,-0.0008310541616338707
2022-07-05,GLD,164.75,14035400,-0.02120964335120412
2022-07-06,GLD,162.13999938964844,11861100,-0.015842188833696924
2022-07-07,GLD,162.22999572753906,4588400,0.000555053276362516
2022-07-08,GLD,162.3000030517578,4584100,0.0004315313201161963
2022-07-11,GLD,161.42999267578125,4321700,-0.005360507452973451
2022-07-12,GLD,160.8300018310547,5375100,-0.0037167247224720867
2022-07-13,GLD,161.60000610351562,8456600,0.004787690503602615
2022-07-14,GLD,159.3300018310547,12213600,-0.014047055610919013
2022-07-15,GLD,159.00999450683594,6783800,-0.0020084561635671516
2022-07-18,GLD,159.16000366210938,5791800,0.0009433945063559435
2022-07-19,GLD,159.5399932861328,3796200,0.0023874693093759447
2022-07-20,GLD,158.0399932861328,4795800,-0.009402031234323593
2022-07-21,GLD,160.27000427246094,5863300,0.014110421925231709
2022-07-22,GLD,160.6699981689453,5733800,0.00249575020790771
2022-07-25,GLD,160.22999572753906,3713400,-0.0027385476219622396
2022-07-26,GLD,160.0399932861328,2672800,-0.0011858106875901608
2022-07-27,GLD,161.6699981689453,5766100,0.010184984698782484
2022-07-28,GLD,163.63999938964844,5606400,0.012185323455280006
2022-07-29,GLD,164.10000610351562,7537300,0.0028110896821249565
2022-08-01,GLD,165.02999877929688,4666900,0.0056672312077465925
2022-08-02,GLD,164.0500030517578,5725400,-0.005938288400823777
2022-08-03,GLD,164.4499969482422,4417800,0.002438243761313297
2022-08-04,GLD,167.1699981689453,5502000,0.016539989487255546
2022-08-05,GLD,165.2899932861328,6023300,-0.011246066300201418
2022-08-08,GLD,166.69000244140625,3456300,0.008470017618367853
2022-08-09,GLD,167.1999969482422,3205500,0.0030595386607856767
2022-08-10,GLD,166.77999877929688,4077300,-0.0025119508170524663
2022-08-11,GLD,166.33999633789062,4446000,-0.0026382206776995876
2022-08-12,GLD,167.8699951171875,5151700,0.00919802099904432
2022-08-15,GLD,165.7100067138672,5236100,-0.012867030834262327
2022-08-16,GLD,165.4199981689453,4291500,-0.001750096754401964
2022-08-17,GLD,164.35000610351562,5569100,-0.006468335614034371
2022-08-18,GLD,163.9199981689453,3646100,-0.0026164156896926194
2022-08-19,GLD,162.72000122070312,8173000,-0.007320625681104476
2022-08-22,GLD,161.63999938964844,4458100,-0.006637179344595956
2022-08-23,GLD,162.77000427246094,4425100,0.0069908740848763085
2022-08-24,GLD,163.25,3202400,0.0029489200401788818
2022-08-25,GLD,163.75,2857500,0.003062787136294043
2022-08-26,GLD,161.75999450683594,6689300,-0.012152705301765265
2022-08-29,GLD,161.86000061035156,4702300,0.0006182375550920494
2022-08-30,GLD,160.50999450683594,4856600,-0.008340578885610683
2022-08-31,GLD,159.27000427246094,5438600,-0.007725314789180926
2022-09-01,GLD,157.8699951171875,7390800,-0.008790162100319021
2022-09-02,GLD,159.25999450683594,5196900,0.008804709144487166
2022-09-06,GLD,158.3300018310547,4863800,-0.0058394619355668365
2022-09-07,GLD,159.94000244140625,3981400,0.010168638866495439
2022-09-08,GLD,158.97999572753906,4607100,-0.006002292729855863
2022-09-09,GLD,159.82000732421875,3927800,0.005283756568463582
2022-09-12,GLD,160.6300048828125,4537500,0.005068186218703863
2022-09-13,GLD,158.5399932861328,6526400,-0.01301133993119441
2022-09-14,GLD,157.92999267578125,6091100,-0.003847613448870524
2022-09-15,GLD,154.97999572753906,13181200,-0.018679143196684067
2022-09-16,GLD,155.83999633789062,7141200,0.005549107201315628
2022-09-19,GLD,155.9600067138672,5582800,0.0007700871329356929
2022-09-20,GLD,155.07000732421875,5943700,-0.005706587274526553
2022-09-21,GLD,155.7899932861328,7816100,0.004642973675810236
2022-09-22,GLD,155.6999969482422,5975200,-0.0005776772692025478
2022-09-23,GLD,153.00999450683594,9598000,-0.01727683040546535
2022-09-26,GLD,151.22999572753906,8240500,-0.011633219026207842
2022-09-27,GLD,151.5399932861328,7151300,0.002049841746687875
2022-09-28,GLD,154.69000244140625,8977200,0.02078665233491006
2022-09-29,GLD,154.66000366210938,6317000,-0.00019392836526865853
2022-09-30,GLD,154.6699981689453,6832400,6.462244018679009e-05
2022-10-03,GLD,158.42999267578125,10362200,0.024309785681440932
2022-10-04,GLD,160.6999969482422,8024500,0.014328122056449066
2022-10-05,GLD,159.80999755859375,5296300,-0.005538266375543777
2022-10-06,GLD,159.6300048828125,5712600,-0.00112629171222689
2022-10-07,GLD,157.8800048828125,5030000,-0.010962851258976669
2022-10-10,GLD,155.47999572753906,6110800,-0.015201476317757034
2022-10-11,GLD,155.16000366210938,5306700,-0.002058091550185215
2022-10-12,GLD,155.99000549316406,3998500,0.00534932850905423
2022-10-13,GLD,154.91000366210938,7083800,-0.006923532232980256
2022-10-14,GLD,152.97999572753906,5471900,-0.012458897998479546
2022-10-17,GLD,153.4199981689453,4348000,0.0028762090057179446
2022-10-18,GLD,153.75,4528400,0.0021509701146735782
2022-10-19,GLD,151.69000244140625,8257100,-0.013398358104674823
2022-10-20,GLD,151.4499969482422,5019800,-0.0015822103586343728
2022-10-21,GLD,154.14999389648438,6898400,0.017827646105301076
2022-10-24,GLD,153.64999389648438,4673300,-0.003243594030472474
2022-10-25,GLD,154.0,3434100,0.002277944142005106
2022-10-26,GLD,154.97999572753906,4448200,0.006363608620383543
2022-10-27,GLD,154.74000549316406,3654900,-0.001548523944967184
2022-10-28,GLD,153.16000366210938,4645400,-0.010210687443231947
2022-10-31,GLD,151.91000366210938,6097800,-0.008161399648159207
2022-11-01,GLD,153.4600067138672,4603600,0.010203429757038585
2022-11-02,GLD,152.38999938964844,7210900,-0.006972548399621914
2022-11-03,GLD,151.80999755859375,5378800,-0.003806036048150885
2022-11-04,GLD,156.47000122070312,7692000,0.030696289684813083
2022-11-07,GLD,155.85000610351562,4425700,-0.003962389674382338
2022-11-08,GLD,159.4499969482422,11299600,0.023099074133724695
2022-11-09,GLD,158.64999389648438,6040600,-0.0050172660211307285
2022-11-10,GLD,163.47999572753906,9939900,0.030444387121793204
2022-11-11,GLD,164.55999755859375,4622400,0.006606324071935177
2022-11-14,GLD,164.9199981689453,6187600,0.002187655661719301
2022-11-15,GLD,165.5,9903500,0.0035168677995043307
2022-11-16,GLD,165.1199951171875,3645800,-0.0022961020109516506
2022-11-17,GLD,163.9199981689453,4574400,-0.007267423593311895
2022-11-18,GLD,162.7899932861328,4321100,-0.006893636502166456
2022-11-21,GLD,161.8800048828125,4766500,-0.005589952950737276
2022-11-22,GLD,162.07000732421875,3203800,0.00117372396636517
2022-11-23,GLD,163.0800018310547,4167000,0.006231840940288613
2022-11-25,GLD,163.22000122070312,1436500,0.000858470616118101
2022-11-28,GLD,161.92999267578125,4052900,-0.007903495498554403
2022-11-29,GLD,162.72999572753906,2620600,0.004940425418036076
2022-11-30,GLD,164.80999755859375,4874700,0.012781920270785507
2022-12-01,GLD,167.83999633789062,8625800,0.01838479961277617
2022-12-02,GLD,167.25999450683594,5185900,-0.0034556830535615868
2022-12-05,GLD,164.38999938964844,5436200,-0.017158885635801036
2022-12-06,GLD,164.83999633789062,3597800,0.0027373742314797944
2022-12-07,GLD,166.3300018310547,4610700,0.009039101712364994
2022-12-08,GLD,166.47000122070312,3217900,0.0008416965556858891
2022-12-09,GLD,167.05999755859375,5431300,0.003544160110315664
2022-12-12,GLD,165.67999267578125,3504400,-0.008260534556326027
2022-12-13,GLD,168.50999450683594,6750200,0.017081132038632596
2022-12-14,GLD,168.10000610351562,5643000,-0.0024330212847030186
2022-12-15,GLD,165.35000610351562,8363000,-0.01635930934057528
2022-12-16,GLD,166.7899932861328,5372000,0.008708721678036602
2022-12-19,GLD,166.32000732421875,3940500,-0.0028178306902848504
2022-12-20,GLD,169.0800018310547,7803100,0.016594482836064905
2022-12-21,GLD,168.8000030517578,3990100,-0.0016560135809358112
2022-12-22,GLD,166.75999450683594,5672700,-0.012085358459954287
2022-12-23,GLD,167.25999450683594,2912300,0.002998321039039853
2022-12-27,GLD,168.6699981689453,6885700,0.008430011409881644
2022-12-28,GLD,167.91000366210938,3662500,-0.004505807286929064
2022-12-29,GLD,168.85000610351562,3345900,0.005598251568726287
2022-12-30,GLD,169.63999938964844,2864500,0.0046786689817972515
2023-01-03,GLD,171.05999755859375,7992900,0.008370656531798915
2023-01-04,GLD,172.6699981689453,7574600,0.0094119059589024
2023-01-05,GLD,170.52000427246094,4692600,-0.012451461859522062
2023-01-06,GLD,173.7100067138672,7889000,0.01870749684189077
2023-01-09,GLD,174.10000610351562,5134500,0.0022451175785793698
2023-01-10,GLD,174.74000549316406,4398400,0.0036760446135073455
2023-01-11,GLD,174.6199951171875,3374200,-0.000686793935011365
2023-01-12,GLD,176.63999938964844,6936900,0.011568000967502767
2023-01-13,GLD,178.75999450683594,7468800,0.012001783992939385
2023-01-17,GLD,177.58999633789062,6610800,-0.00654507834469964
2023-01-18,GLD,177.0800018310547,5384700,-0.0028717524486322477
2023-01-19,GLD,179.88999938964844,6678700,0.015868520044824974
2023-01-20,GLD,179.2899932861328,5754800,-0.003335405556458948
2023-01-23,GLD,179.6300048828125,5265500,0.0018964337632443318
2023-01-24,GLD,180.27999877929688,4604600,0.003618515163479552
2023-01-25,GLD,181.11000061035156,6925300,0.004603959599926544
2023-01-26,GLD,179.47000122070312,5860100,-0.009055266877154966
2023-01-27,GLD,179.22000122070312,6052700,-0.0013929904624704337
2023-01-30,GLD,178.75999450683594,4210700,-0.002566715270248765
2023-01-31,GLD,179.41000366210938,5976900,0.0036362115419990015
2023-02-01,GLD,181.6699981689453,7996000,0.012596814339808304
2023-02-02,GLD,177.89999389648438,8842400,-0.02075193653580043
2023-02-03,GLD,173.4600067138672,13674400,-0.024957770292002968
2023-02-06,GLD,173.82000732421875,8957000,0.0020754098721176284
2023-02-07,GLD,173.97999572753906,6794200,0.000920425708082595
2023-02-08,GLD,174.41000366210938,4075600,0.002471594120761589
2023-02-09,GLD,173.02999877929688,5361300,-0.007912418174625069
2023-02-10,GLD,173.36000061035156,2971100,0.0019071943211166342
2023-02-13,GLD,172.47999572753906,3970800,-0.005076170279846859
2023-02-14,GLD,172.61000061035156,5403100,0.0007537389032514774
2023-02-15,GLD,170.88999938964844,5423800,-0.00996466725346834
2023-02-16,GLD,170.75,4540400,-0.0008192368783922488
2023-02-17,GLD,171.25999450683594,4809800,0.002986790669610162
2023-02-21,GLD,170.6199951171875,4035900,-0.003737004613899475
2023-02-22,GLD,169.66000366210938,4105700,-0.005626488586046308
2023-02-23,GLD,169.57000732421875,5073500,-0.0005304511136865475
2023-02-24,GLD,168.35000610351562,6496500,-0.00719467575637045
2023-02-27,GLD,169.00999450683594,4509200,0.003920334893926292
2023-02-28,GLD,169.77999877929688,6761600,0.00455596886271592
2023-03-01,GLD,170.75999450683594,6590500,0.005772150633673867
2023-03-02,GLD,170.66000366210938,3950700,-0.0005855636445488699
2023-03-03,GLD,172.49000549316406,6894500,0.010723085619275707
2023-03-06,GLD,171.6199951171875,4264100,-0.005043830646819902
2023-03-07,GLD,168.6199951171875,8713300,-0.017480480627863337
2023-03-08,GLD,168.5399932861328,5718600,-0.00047445044105887124
2023-03-09,GLD,170.1999969482422,5583000,0.009849316056938173
2023-03-10,GLD,173.8699951171875,13803400,0.021562856843419187
2023-03-13,GLD,177.86000061035156,20554400,0.022948211912439564
2023-03-14,GLD,176.8300018310547,10019000,-0.005791064746217711
2023-03-15,GLD,178.2100067138672,14546100,0.007804133170404848
2023-03-16,GLD,178.57000732421875,10762200,0.002020092008242713
2023-03-17,GLD,183.77000427246094,24156300,0.02912021467748982
2023-03-20,GLD,183.83999633789062,11845700,0.0003808677357699519
2023-03-21,GLD,180.3699951171875,10734500,-0.018875115806276432
2023-03-22,GLD,183.44000244140625,11969600,0.01702060989813825
2023-03-23,GLD,185.74000549316406,11347100,0.012538176085624908
2023-03-24,GLD,183.64999389648438,9245900,-0.011252350246951037
2023-03-27,GLD,181.9499969482422,6925000,-0.009256722051406152
2023-03-28,GLD,183.44000244140625,6202600,0.008189093257242153
2023-03-29,GLD,182.52999877929688,4996500,-0.00496077000653139
2023-03-30,GLD,184.17999267578125,6360300,0.009039576549164652
2023-03-31,GLD,183.22000122070312,8003300,-0.005212246135594234
2023-04-03,GLD,184.5399932861328,9206600,0.007204410308019105
2023-04-04,GLD,187.97999572753906,13765400,0.018640958960437715
2023-04-05,GLD,187.8300018310547,11440800,-0.0007979247786651378
2023-04-06,GLD,186.49000549316406,6648400,-0.007134091065472581
2023-04-10,GLD,185.11000061035156,6408100,-0.007399886547073353
2023-04-11,GLD,186.27999877929688,6031500,0.006320556237305208
2023-04-12,GLD,187.19000244140625,10000900,0.004885138866613126
2023-04-13,GLD,189.72000122070312,14060100,0.013515672558895409
2023-04-14,GLD,186.36000061035156,13272500,-0.017710313033589165
2023-04-17,GLD,185.52999877929688,7468100,-0.0044537552497120325
2023-04-18,GLD,186.25,8056900,0.003880780603893852
2023-04-19,GLD,185.36000061035156,7373500,-0.004778520212877502
2023-04-20,GLD,186.08999633789062,5789900,0.00393825919904689
2023-04-21,GLD,184.25,10698700,-0.00988766926809792
2023-04-24,GLD,184.80999755859375,8303400,0.003039335460481629
2023-04-25,GLD,185.75,8451900,0.005086318131183543
2023-04-26,GLD,184.74000549316406,8203600,-0.0054373863086726315
2023-04-27,GLD,184.75,9107400,5.410039265330013e-05
2023-04-28,GLD,184.8000030517578,6700400,0.0002706525128974846
2023-05-01,GLD,183.97000122070312,7997700,-0.004491351825477108
2023-05-02,GLD,187.52000427246094,14680600,0.019296640909943763
2023-05-03,GLD,189.11000061035156,11133800,0.008479075840785555
2023-05-04,GLD,190.44000244140625,14146800,0.00703295344911492
2023-05-05,GLD,187.4600067138672,12508100,-0.015647950479605433
2023-05-08,GLD,187.69000244140625,6075400,0.0012269055761324754
2023-05-09,GLD,189.02000427246094,7098800,0.007086162362163639
2023-05-10,GLD,188.75,9392100,-0.001428442843921074
2023-05-11,GLD,187.1300048828125,8245500,-0.008582755587748347
2023-05-12,GLD,186.80999755859375,7087500,-0.0017100802429794726
2023-05-15,GLD,187.2100067138672,5518100,0.0021412620336231925
2023-05-16,GLD,184.8699951171875,9519500,-0.0124993937971285
2023-05-17,GLD,184.22999572753906,7474300,-0.0034618889303412725
2023-05-18,GLD,181.83999633789062,8812600,-0.012972911279784505
2023-05-19,GLD,183.63999938964844,8435000,0.0098988291245512
2023-05-22,GLD,183.2100067138672,4834300,-0.002341497915543389
2023-05-23,GLD,183.42999267578125,6345000,0.001200731149241463
2023-05-24,GLD,181.9499969482422,6732900,-0.008068450017086337
2023-05-25,GLD,180.1999969482422,6919200,-0.009618027091793824
2023-05-26,GLD,180.9199981689453,5823700,0.003995567330169925
2023-05-30,GLD,182.0399932861328,4906100,0.006190554546333882
2023-05-31,GLD,182.32000732421875,8497900,0.0015382006614657051
2023-06-01,GLD,183.75999450683594,7300500,0.00789813034647624
2023-06-02,GLD,181.0500030517578,8726100,-0.014747450675273721
2023-06-05,GLD,182.13999938964844,5748800,0.006020416015011243
2023-06-06,GLD,182.33999633789062,4967200,0.0010980396887689814
2023-06-07,GLD,180.14999389648438,9066500,-0.012010543410059138
2023-06-08,GLD,182.52999877929688,6394100,0.013211240429905624
2023-06-09,GLD,182.0399932861328,4379200,-0.0026845203333208945
2023-06-12,GLD,181.8800048828125,4873600,-0.0008788640365902101
2023-06-13,GLD,180.5399932861328,5126700,-0.007367558613950331
2023-06-14,GLD,180.63999938964844,6807000,0.0005539277015322863
2023-06-15,GLD,181.91000366210938,6739000,0.007030581691497284
2023-06-16,GLD,181.6300048828125,8779100,-0.0015392159510752013
2023-06-20,GLD,179.75,7584200,-0.010350739592973501
2023-06-21,GLD,179.49000549316406,6702300,-0.0014464228474878604
2023-06-22,GLD,177.7100067138672,7945000,-0.009916979914319946
2023-06-23,GLD,178.1999969482422,5419800,0.0027572461643308177
2023-06-26,GLD,178.50999450683594,3222100,0.0017396047357047806
2023-06-27,GLD,177.69000244140625,5036900,-0.004593535884055422
2023-06-28,GLD,177.27999877929688,5866700,-0.002307409851291853
2023-06-29,GLD,177.08999633789062,6862500,-0.001071764681377263
2023-06-30,GLD,178.27000427246094,6420900,0.006663323502016594
2023-07-03,GLD,178.47000122070312,4085700,0.0011218766110339118
2023-07-05,GLD,177.83999633789062,5650600,-0.00353003237800964
2023-07-06,GLD,177.30999755859375,5133000,-0.002980200124891419
2023-07-07,GLD,178.63999938964844,5201100,0.007500997402107412
2023-07-10,GLD,178.77999877929688,3320500,0.0007836956455820054
2023-07-11,GLD,179.4499969482422,2818800,0.0037476125602418087
2023-07-12,GLD,181.8800048828125,7062000,0.013541420874312982
2023-07-13,GLD,182.00999450683594,4527900,0.0007146999149643118
2023-07-14,GLD,181.42999267578125,5390000,-0.0031866482531699436
2023-07-17,GLD,181.55999755859375,4152400,0.0007165567329587841
2023-07-18,GLD,183.63999938964844,8238000,0.011456278139590825
2023-07-19,GLD,183.6699981689453,3911600,0.00016335645500209495
2023-07-20,GLD,182.74000549316406,4972900,-0.005063389149303599
2023-07-21,GLD,182.17999267578125,3845400,-0.0030645332195952113
2023-07-24,GLD,181.39999389648438,4370000,-0.00428147332668416
2023-07-25,GLD,182.41000366210938,4090100,0.005567859975791123
2023-07-26,GLD,183.3000030517578,6158400,0.0048791150253855164
2023-07-27,GLD,180.4199981689453,7592800,-0.01571197400361901
2023-07-28,GLD,181.86000061035156,3828800,0.007981390400291666
2023-07-31,GLD,182.35000610351562,5494800,0.0026944104889450315
2023-08-01,GLD,180.4600067138672,6239700,-0.010364679607279714
2023-08-02,GLD,179.60000610351562,6339700,-0.004765602229612864
2023-08-03,GLD,179.5399932861328,4636300,-0.0003341470787491252
2023-08-04,GLD,180.19000244140625,5326200,0.003620414278603157
2023-08-07,GLD,179.77999877929688,4510400,-0.0022753962847783527
2023-08-08,GLD,178.63999938964844,6162900,-0.006341080194621318
2023-08-09,GLD,177.7899932861328,4644000,-0.00475820704444585
2023-08-10,GLD,177.60000610351562,5934600,-0.0010686044760203073
2023-08-11,GLD,177.60000610351562,5289700,0.0
2023-08-14,GLD,177.05999755859375,9554500,-0.003040588549344525
2023-08-15,GLD,176.58999633789062,7582700,-0.002654474343068869
2023-08-16,GLD,175.57000732421875,6559400,-0.005776029417432049
2023-08-17,GLD,175.3000030517578,7937700,-0.0015378724223797935
2023-08-18,GLD,175.3300018310547,6253000,0.00017112823031739666
2023-08-21,GLD,175.80999755859375,4206400,0.002737670236275802
2023-08-22,GLD,176.10000610351562,5892200,0.0016495566176504273
2023-08-23,GLD,177.88999938964844,7949100,0.01016464068195777
2023-08-24,GLD,177.85000610351562,5526400,-0.00022482031744353037
2023-08-25,GLD,177.6199951171875,6132800,-0.0012932863561120334
2023-08-28,GLD,178.1300048828125,4740700,0.0028713533365909427
2023-08-29,GLD,179.8699951171875,7576600,0.009768091768254772
2023-08-30,GLD,180.32000732421875,6593700,0.0025018747942815445
2023-08-31,GLD,180.02000427246094,4795600,-0.0016637258183913595
2023-09-01,GLD,180.11000061035156,4970700,0.0004999240959600026
2023-09-05,GLD,178.63999938964844,7056800,-0.008161685723844458
2023-09-06,GLD,177.8300018310547,6427200,-0.004534245193468567
2023-09-07,GLD,178.02000427246094,3257200,0.0010684498647577367
2023-09-08,GLD,178.0800018310547,3292700,0.0003370270596214642
2023-09-11,GLD,178.41000366210938,3689100,0.001853109993606994
2023-09-12,GLD,177.49000549316406,4445400,-0.005156651253074851
2023-09-13,GLD,177.0800018310547,3874800,-0.0023100098564432514
2023-09-14,GLD,177.1699981689453,6184400,0.0005082241752882855
2023-09-15,GLD,178.33999633789062,5620900,0.006603816566220333
