contractSymbol,option_type,expiration_date,strike,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,trade_date,mid_price,T,S_T,DF_T
AMZN260123C00210000,call,2026-01-23,210.0,20.25,20.8,64.0,214,0.3283758569335937,True,2025-12-22,20.525,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00215000,call,2026-01-23,215.0,16.05,16.7,36.0,91,0.31287308227539057,True,2025-12-22,16.375,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00220000,call,2026-01-23,220.0,11.9,12.8,27.0,153,0.2929758203124999,True,2025-12-22,12.350000000000001,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00225000,call,2026-01-23,225.0,9.05,9.2,193.0,851,0.2706371765136719,True,2025-12-22,9.125,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00230000,call,2026-01-23,230.0,6.25,6.45,749.0,2718,0.2622144091796875,False,2025-12-22,6.35,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00235000,call,2026-01-23,235.0,4.15,4.3,1481.0,1209,0.2557447473144532,False,2025-12-22,4.225,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00240000,call,2026-01-23,240.0,2.59,2.7,790.0,3603,0.24994646545410154,False,2025-12-22,2.645,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00245000,call,2026-01-23,245.0,1.55,1.63,391.0,1304,0.24701680725097658,False,2025-12-22,1.5899999999999999,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00250000,call,2026-01-23,250.0,0.93,1.0,583.0,2409,0.24951922363281248,False,2025-12-22,0.9650000000000001,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00255000,call,2026-01-23,255.0,0.57,0.62,164.0,5905,0.25427991821289064,False,2025-12-22,0.595,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00260000,call,2026-01-23,260.0,0.35,0.41,119.0,421,0.2629468237304688,False,2025-12-22,0.38,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00265000,call,2026-01-23,265.0,0.22,0.27,99.0,164,0.2710033837890625,False,2025-12-22,0.245,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00270000,call,2026-01-23,270.0,0.15,0.21,25.0,2564,0.28613995117187496,False,2025-12-22,0.18,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00275000,call,2026-01-23,275.0,0.1,0.15,18.0,40,0.295905478515625,False,2025-12-22,0.125,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00280000,call,2026-01-23,280.0,0.06,0.12,1.0,17,0.309577216796875,False,2025-12-22,0.09,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00285000,call,2026-01-23,285.0,0.04,0.1,1.0,6,0.3242255078124999,False,2025-12-22,0.07,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00290000,call,2026-01-23,290.0,0.0,0.09,17.0,389,0.34180345703125,False,2025-12-22,0.045,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00295000,call,2026-01-23,295.0,0.02,0.08,,80,0.35742830078125,False,2025-12-22,0.05,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00300000,call,2026-01-23,300.0,0.02,0.04,28.0,71,0.34766277343749996,False,2025-12-22,0.03,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00305000,call,2026-01-23,305.0,0.0,0.07,20.0,6,0.39063109375,False,2025-12-22,0.035,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00310000,call,2026-01-23,310.0,0.0,0.07,,5,0.4101621484375,False,2025-12-22,0.035,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00325000,call,2026-01-23,325.0,0.0,0.26,2.0,1,0.500005,False,2025-12-22,0.13,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123C00345000,call,2026-01-23,345.0,0.0,0.25,2.0,3,0.56836369140625,False,2025-12-22,0.125,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00125000,put,2026-01-23,125.0,0.0,0.06,,3,0.7226590234375,False,2025-12-22,0.03,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00130000,put,2026-01-23,130.0,0.0,0.26,1.0,1,0.797853583984375,False,2025-12-22,0.13,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00145000,put,2026-01-23,145.0,0.03,0.09,4.0,1,0.5976602734375001,False,2025-12-22,0.06,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00150000,put,2026-01-23,150.0,0.0,0.1,3.0,3,0.5468795312500001,False,2025-12-22,0.05,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00160000,put,2026-01-23,160.0,0.03,0.13,2.0,68,0.5273484765625001,False,2025-12-22,0.08,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00165000,put,2026-01-23,165.0,0.04,0.15,2.0,36,0.49609878906250005,False,2025-12-22,0.095,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00170000,put,2026-01-23,170.0,0.11,0.17,1.0,19,0.4643608251953125,False,2025-12-22,0.14,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00175000,put,2026-01-23,175.0,0.14,0.17,12.0,56,0.4243221630859375,False,2025-12-22,0.15500000000000003,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00180000,put,2026-01-23,180.0,0.14,0.22,64.0,182,0.4008848974609375,False,2025-12-22,0.18,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00185000,put,2026-01-23,185.0,0.23,0.28,119.0,315,0.375982802734375,False,2025-12-22,0.255,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00190000,put,2026-01-23,190.0,0.28,0.35,9.0,118,0.3491276025390625,False,2025-12-22,0.315,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00195000,put,2026-01-23,195.0,0.38,0.43,103.0,217,0.32080757324218745,False,2025-12-22,0.405,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00200000,put,2026-01-23,200.0,0.53,0.57,199.0,400,0.2966378930664062,False,2025-12-22,0.55,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00205000,put,2026-01-23,205.0,0.78,0.84,231.0,3142,0.2786937365722656,False,2025-12-22,0.81,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00210000,put,2026-01-23,210.0,1.21,1.3,255.0,726,0.264655791015625,False,2025-12-22,1.255,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00215000,put,2026-01-23,215.0,1.94,2.04,273.0,631,0.25312026184082037,False,2025-12-22,1.99,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00220000,put,2026-01-23,220.0,3.05,3.25,225.0,775,0.24658956542968752,False,2025-12-22,3.15,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00225000,put,2026-01-23,225.0,4.7,4.9,172.0,573,0.23804472900390622,False,2025-12-22,4.800000000000001,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00230000,put,2026-01-23,230.0,6.95,7.2,195.0,495,0.23230748168945312,True,2025-12-22,7.075,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00235000,put,2026-01-23,235.0,9.85,10.1,66.0,74,0.2258988543701172,True,2025-12-22,9.975,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00240000,put,2026-01-23,240.0,13.2,13.75,5.0,47,0.22657023437499998,True,2025-12-22,13.475,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00245000,put,2026-01-23,245.0,17.15,17.85,1.0,19,0.22718057983398435,True,2025-12-22,17.5,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00250000,put,2026-01-23,250.0,21.6,22.05,3.0,40,0.2063067651367187,True,2025-12-22,21.825000000000003,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00255000,put,2026-01-23,255.0,25.0,27.55,42.0,156,0.28565167480468745,True,2025-12-22,26.275,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00260000,put,2026-01-23,260.0,29.75,33.05,6.0,2,0.35938140625,True,2025-12-22,31.4,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00265000,put,2026-01-23,265.0,34.95,37.55,,0,0.35510898803710933,True,2025-12-22,36.25,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260123P00270000,put,2026-01-23,270.0,39.95,42.55,3.0,0,0.387701435546875,True,2025-12-22,41.25,0.08767123287671233,230.13854268578683,1.0038376666890028
AMZN260130C00150000,call,2026-01-30,150.0,78.4,81.05,10.0,10,0.8183611914062499,True,2025-12-22,79.725,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00155000,call,2026-01-30,155.0,73.4,76.05,5.0,5,0.7651390673828126,True,2025-12-22,74.725,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00165000,call,2026-01-30,165.0,62.95,66.15,,5,0.6413610083007812,True,2025-12-22,64.55000000000001,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00170000,call,2026-01-30,170.0,58.1,61.2,2.0,12,0.6048623498535157,True,2025-12-22,59.650000000000006,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00175000,call,2026-01-30,175.0,53.6,56.25,5.0,7,0.5852092260742188,True,2025-12-22,54.925,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00180000,call,2026-01-30,180.0,48.65,51.3,8.0,6,0.5407760766601564,True,2025-12-22,49.974999999999994,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00185000,call,2026-01-30,185.0,43.75,46.4,3.0,2,0.5008594836425782,True,2025-12-22,45.075,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00190000,call,2026-01-30,190.0,38.85,41.5,3.0,9,0.5491988439941409,True,2025-12-22,40.175,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00195000,call,2026-01-30,195.0,34.05,36.65,11.0,4,0.5035450036621094,True,2025-12-22,35.349999999999994,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00200000,call,2026-01-30,200.0,29.75,31.4,239.0,36,0.43555251953125,True,2025-12-22,30.575,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00205000,call,2026-01-30,205.0,25.0,27.05,3.0,18,0.4136411175537109,True,2025-12-22,26.025,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00210000,call,2026-01-30,210.0,20.95,23.0,21.0,37,0.39819937744140627,True,2025-12-22,21.975,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00215000,call,2026-01-30,215.0,16.2,18.0,26.0,172,0.3371037969970704,True,2025-12-22,17.1,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00220000,call,2026-01-30,220.0,13.2,13.8,67.0,210,0.30274134765625,True,2025-12-22,13.5,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00225000,call,2026-01-30,225.0,10.1,10.35,84.0,475,0.28479719116210933,True,2025-12-22,10.225,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00230000,call,2026-01-30,230.0,7.2,7.65,475.0,1267,0.2779613220214844,False,2025-12-22,7.425000000000001,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00235000,call,2026-01-30,235.0,5.0,5.4,1032.0,3935,0.27045407287597656,False,2025-12-22,5.2,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00240000,call,2026-01-30,240.0,3.45,3.6,655.0,2287,0.26215337463378907,False,2025-12-22,3.5250000000000004,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00245000,call,2026-01-30,245.0,2.19,2.43,322.0,975,0.2618482019042969,False,2025-12-22,2.31,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00250000,call,2026-01-30,250.0,1.41,1.6,550.0,1069,0.2620923400878906,False,2025-12-22,1.505,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00255000,call,2026-01-30,255.0,0.84,1.01,420.0,4287,0.26148199462890626,False,2025-12-22,0.925,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00260000,call,2026-01-30,260.0,0.5,0.71,648.0,396,0.26929441650390623,False,2025-12-22,0.605,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00265000,call,2026-01-30,265.0,0.29,0.46,39.0,178,0.2722240747070312,False,2025-12-22,0.375,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00270000,call,2026-01-30,270.0,0.17,0.33,28.0,62,0.28076891113281244,False,2025-12-22,0.25,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00275000,call,2026-01-30,275.0,0.1,0.25,6.0,83,0.2910227148437499,False,2025-12-22,0.175,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00280000,call,2026-01-30,280.0,0.05,0.21,17.0,16,0.305671005859375,False,2025-12-22,0.13,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00285000,call,2026-01-30,285.0,0.01,0.18,12.0,5,0.3198310205078124,False,2025-12-22,0.095,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00290000,call,2026-01-30,290.0,0.01,0.16,2.0,6,0.334967587890625,False,2025-12-22,0.085,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00300000,call,2026-01-30,300.0,0.0,0.13,,1,0.36426416992187505,False,2025-12-22,0.065,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00305000,call,2026-01-30,305.0,0.0,0.13,,10,0.38281867187499996,False,2025-12-22,0.065,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00330000,call,2026-01-30,330.0,0.0,0.05,,10,0.42188078125,False,2025-12-22,0.025,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130C00345000,call,2026-01-30,345.0,0.0,0.3,5.0,6,0.5273484765625001,False,2025-12-22,0.15,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00145000,put,2026-01-30,145.0,0.0,0.15,,2,0.5566450585937501,False,2025-12-22,0.075,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00160000,put,2026-01-30,160.0,0.03,0.2,,4,0.508793974609375,False,2025-12-22,0.115,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00165000,put,2026-01-30,165.0,0.05,0.22,,2,0.476567734375,False,2025-12-22,0.135,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00170000,put,2026-01-30,170.0,0.09,0.25,5.0,44,0.44727115234375,False,2025-12-22,0.16999999999999998,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00175000,put,2026-01-30,175.0,0.12,0.24,3.0,11,0.4062559375,False,2025-12-22,0.18,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00180000,put,2026-01-30,180.0,0.17,0.3,181.0,23,0.3833069482421875,False,2025-12-22,0.235,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00185000,put,2026-01-30,185.0,0.23,0.38,19.0,22,0.3606020971679687,False,2025-12-22,0.305,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00190000,put,2026-01-30,190.0,0.32,0.49,38.0,279,0.33887379882812496,False,2025-12-22,0.405,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00195000,put,2026-01-30,195.0,0.46,0.57,465.0,144,0.30933307861328124,False,2025-12-22,0.515,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00200000,put,2026-01-30,200.0,0.69,0.84,91.0,425,0.29566134033203123,False,2025-12-22,0.7649999999999999,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00205000,put,2026-01-30,205.0,1.05,1.21,216.0,254,0.28064684204101553,False,2025-12-22,1.13,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00210000,put,2026-01-30,210.0,1.63,1.8,319.0,707,0.26892820922851557,False,2025-12-22,1.7149999999999999,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00215000,put,2026-01-30,215.0,2.51,2.72,288.0,399,0.2606275109863281,False,2025-12-22,2.615,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00220000,put,2026-01-30,220.0,3.65,3.95,169.0,304,0.2505568109130859,False,2025-12-22,3.8,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00225000,put,2026-01-30,225.0,5.45,5.7,395.0,180,0.2434768035888672,False,2025-12-22,5.575,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00230000,put,2026-01-30,230.0,7.7,8.0,54.0,85,0.2375564526367187,True,2025-12-22,7.85,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00235000,put,2026-01-30,235.0,10.5,10.9,141.0,47,0.233406103515625,True,2025-12-22,10.7,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00240000,put,2026-01-30,240.0,13.85,14.3,17.0,108,0.2283402362060547,True,2025-12-22,14.075,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00245000,put,2026-01-30,245.0,17.65,18.85,2.0,26,0.25525647094726567,True,2025-12-22,18.25,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00250000,put,2026-01-30,250.0,21.45,23.25,2.0,27,0.266608896484375,True,2025-12-22,22.35,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00255000,put,2026-01-30,255.0,25.6,28.4,,47,0.31214066772460936,True,2025-12-22,27.0,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260130P00270000,put,2026-01-30,270.0,39.6,42.95,4.0,0,0.38355108642578123,True,2025-12-22,41.275000000000006,0.10684931506849316,231.17063725490195,1.0073480392156862
AMZN260220C00110000,call,2026-02-20,110.0,118.4,121.05,26.0,93,1.062748826904297,True,2025-12-22,119.725,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00115000,call,2026-02-20,115.0,113.45,116.1,1.0,93,1.013676806640625,True,2025-12-22,114.775,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00120000,call,2026-02-20,120.0,108.2,111.15,1.0,75,0.9438482177734374,True,2025-12-22,109.67500000000001,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00125000,call,2026-02-20,125.0,103.55,106.2,17.0,182,0.9194343994140625,True,2025-12-22,104.875,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00130000,call,2026-02-20,130.0,98.65,101.25,1.0,81,0.8774426318359375,True,2025-12-22,99.95,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00135000,call,2026-02-20,135.0,93.7,96.3,1.0,67,0.8332536206054686,True,2025-12-22,95.0,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00140000,call,2026-02-20,140.0,88.25,91.6,2.0,107,0.7761252856445313,True,2025-12-22,89.925,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00145000,call,2026-02-20,145.0,83.85,86.45,5.0,49,0.7530542272949219,True,2025-12-22,85.15,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00150000,call,2026-02-20,150.0,78.85,81.45,2.0,565,0.7065459033203125,True,2025-12-22,80.15,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00155000,call,2026-02-20,155.0,74.0,76.6,1.0,94,0.6748079394531252,True,2025-12-22,75.3,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00160000,call,2026-02-20,160.0,69.15,71.7,1.0,348,0.6405065246582031,True,2025-12-22,70.42500000000001,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00165000,call,2026-02-20,165.0,64.25,66.85,5.0,204,0.6059609716796877,True,2025-12-22,65.55,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00170000,call,2026-02-20,170.0,59.4,62.0,6.0,339,0.5727581787109376,True,2025-12-22,60.7,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00175000,call,2026-02-20,175.0,54.55,57.15,3.0,296,0.539189178466797,True,2025-12-22,55.849999999999994,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00180000,call,2026-02-20,180.0,50.5,52.25,2.0,329,0.5264939929199219,True,2025-12-22,51.375,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00185000,call,2026-02-20,185.0,45.85,46.35,26.0,424,0.48090118713378904,True,2025-12-22,46.1,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00190000,call,2026-02-20,190.0,41.25,41.75,8.0,776,0.4567925415039063,True,2025-12-22,41.5,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00195000,call,2026-02-20,195.0,36.65,37.25,14.0,351,0.4343928631591797,True,2025-12-22,36.95,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00200000,call,2026-02-20,200.0,32.5,32.9,79.0,1936,0.4145566357421875,True,2025-12-22,32.7,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00205000,call,2026-02-20,205.0,28.25,28.8,15.0,916,0.39954213745117195,True,2025-12-22,28.525,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00210000,call,2026-02-20,210.0,24.45,24.9,43.0,22027,0.385626260986328,True,2025-12-22,24.674999999999997,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00215000,call,2026-02-20,215.0,21.0,21.3,42.0,2182,0.3748231463623046,True,2025-12-22,21.15,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00220000,call,2026-02-20,220.0,17.7,17.9,332.0,16841,0.36298244445800787,True,2025-12-22,17.799999999999997,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00225000,call,2026-02-20,225.0,14.75,14.95,834.0,7411,0.3562686444091796,True,2025-12-22,14.85,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00230000,call,2026-02-20,230.0,12.15,12.35,1720.0,21134,0.35120277709960934,False,2025-12-22,12.25,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00235000,call,2026-02-20,235.0,9.9,10.0,1035.0,14371,0.3448551843261719,False,2025-12-22,9.95,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00240000,call,2026-02-20,240.0,7.85,8.0,2637.0,23825,0.33991138610839844,False,2025-12-22,7.925,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00245000,call,2026-02-20,245.0,6.2,6.35,587.0,8727,0.3367986242675781,False,2025-12-22,6.275,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00250000,call,2026-02-20,250.0,4.85,4.95,9508.0,28869,0.3332586206054688,False,2025-12-22,4.9,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00255000,call,2026-02-20,255.0,3.7,3.85,440.0,13900,0.3316717224121094,False,2025-12-22,3.7750000000000004,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00260000,call,2026-02-20,260.0,2.86,2.92,750.0,9813,0.3286810296630859,False,2025-12-22,2.8899999999999997,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00265000,call,2026-02-20,265.0,2.18,2.23,311.0,7808,0.32813171874999997,False,2025-12-22,2.205,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00270000,call,2026-02-20,270.0,1.65,1.7,467.0,16808,0.3283758569335937,False,2025-12-22,1.6749999999999998,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00275000,call,2026-02-20,275.0,1.25,1.29,4522.0,8903,0.3288641333007812,False,2025-12-22,1.27,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00280000,call,2026-02-20,280.0,0.94,0.98,173.0,6306,0.33008482421874996,False,2025-12-22,0.96,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00285000,call,2026-02-20,285.0,0.72,0.75,94.0,2170,0.3321599987792969,False,2025-12-22,0.735,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00290000,call,2026-02-20,290.0,0.54,0.57,48.0,3452,0.33399103515625,False,2025-12-22,0.5549999999999999,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00295000,call,2026-02-20,295.0,0.41,0.46,265.0,2493,0.3393620751953125,False,2025-12-22,0.435,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00300000,call,2026-02-20,300.0,0.31,0.33,2313.0,7642,0.33789724609375,False,2025-12-22,0.32,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00305000,call,2026-02-20,305.0,0.23,0.26,119.0,1444,0.34180345703125,False,2025-12-22,0.245,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00310000,call,2026-02-20,310.0,0.17,0.2,79.0,2520,0.3442448388671875,False,2025-12-22,0.185,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00315000,call,2026-02-20,315.0,0.15,0.16,15.0,618,0.348639326171875,False,2025-12-22,0.155,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00320000,call,2026-02-20,320.0,0.1,0.13,173.0,5770,0.35352208984374994,False,2025-12-22,0.115,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00325000,call,2026-02-20,325.0,0.09,0.1,13.0,674,0.35547519531249994,False,2025-12-22,0.095,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00330000,call,2026-02-20,330.0,0.05,0.09,7.0,895,0.36426416992187505,False,2025-12-22,0.07,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00335000,call,2026-02-20,335.0,0.04,0.08,1.0,389,0.372076591796875,False,2025-12-22,0.06,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00340000,call,2026-02-20,340.0,0.04,0.06,24.0,301,0.37305314453125,False,2025-12-22,0.05,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00350000,call,2026-02-20,350.0,0.02,0.23,381.0,5300,0.46484910156250003,False,2025-12-22,0.125,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00360000,call,2026-02-20,360.0,0.02,0.24,150.0,209,0.4931691308593751,False,2025-12-22,0.13,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220C00370000,call,2026-02-20,370.0,0.0,0.08,265.0,590,0.45508357421875,False,2025-12-22,0.04,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00110000,put,2026-02-20,110.0,0.02,0.08,3.0,772,0.6679720703125002,False,2025-12-22,0.05,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00115000,put,2026-02-20,115.0,0.04,0.06,12.0,173,0.63086306640625,False,2025-12-22,0.05,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00120000,put,2026-02-20,120.0,0.05,0.27,10.0,517,0.6796907031250001,False,2025-12-22,0.16,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00125000,put,2026-02-20,125.0,0.05,0.09,2.0,206,0.5800823242187501,False,2025-12-22,0.07,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00130000,put,2026-02-20,130.0,0.07,0.1,6.0,565,0.5576216113281252,False,2025-12-22,0.085,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00135000,put,2026-02-20,135.0,0.1,0.11,45.0,555,0.5371140039062501,False,2025-12-22,0.10500000000000001,0.1643835616438356,230.23199881902704,1.0019242524726626
AMZN260220P00140000,put,2026-02-20,140.0,0.1,0.16,3.0,1286,0.516606396484375,False,2025-12-22,0.13,0.1643835616438356,230.23199881902704,1.0019242524726626
